customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-f3440856,Male,0,No,No,40,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,37.99,1544.9,No
C-aedecdc2,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.22,2493.84,Yes
C-d03bb667,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),56.18,902.63,No
C-0f507c50,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),41.01,1459.24,No
C-3e0464d1,Female,0,No,No,6,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),40.65,248.42,No
C-28c8b7eb,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),47.12,3276.16,Yes
C-058d28d7,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.6,66.64,No
C-18832481,Female,0,No,No,52,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),32.69,1708.28,Yes
C-27a8d6ea,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,649.19,Yes
C-930601ca,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,33.42,5.6,Yes
C-3db9bc0a,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.14,2235.88,Yes
C-704e3cd8,Female,1,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,46.68,147.02,Yes
C-4ee346bd,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.02,1893.42,Yes
C-dd064221,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,72.59,3073.3,No
C-d9c64094,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,61.13,4260.95,Yes
C-a9f6a10f,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.84,1522.81,Yes
C-2a3b1b13,Female,0,No,No,21,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),36.34,790.02,No
C-8b08a8f2,Male,0,No,No,43,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),33.88,1466.54,No
C-2b723ea8,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.86,1231.23,No
C-00e728be,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.12,274.02,Yes
C-b1dda0e6,Male,1,No,No,29,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),41.4,1195.57,No
C-03323a77,Male,1,Yes,Yes,16,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.63,321.15,No
C-a99b49e8,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,57.55,1411.42,No
C-17b91084,Female,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.99,3048.58,Yes
C-1cd56b71,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.09,0.0,Yes
C-24a00c6a,Male,0,No,No,48,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.67,1479.43,No
C-9924bd63,Male,0,Yes,No,14,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,43.42,612.48,Yes
C-2fe67e3e,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.4,720.77,No
C-f6b18e17,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.56,1378.6,No
C-2001c586,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,45.45,3194.04,No
C-beb2597f,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,46.5,2000.27,Yes
C-63fa4c4d,Male,0,No,No,23,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),45.25,1056.45,No
C-2413d1c3,Male,1,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,49.75,176.18,No
C-a48c4aae,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),52.8,494.06,No
C-3a615448,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),48.64,2853.41,No
C-a0e5278c,Male,1,No,No,18,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.08,680.41,Yes
C-c6e052b5,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.82,1123.96,Yes
C-963a2a1a,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.93,2894.59,Yes
C-c9e9ce7b,Male,0,Yes,No,72,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),37.23,2675.76,No
C-cf62d787,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,40.44,2576.29,No
C-b354c6a0,Female,1,Yes,No,7,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,111.53,No
C-a543ed7b,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.44,25.43,No
C-f6dde2c9,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,42.3,684.24,Yes
C-38242ba3,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,58.04,629.82,No
C-911b6db4,Male,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.7,1691.87,No
C-1fd18950,Female,1,No,No,34,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.88,1251.0,No
C-4f65c05e,Female,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),58.31,1333.19,No
C-0a1d43b9,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,52.56,300.28,Yes
C-8ea53c23,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.72,412.07,No
C-4a5eb4dd,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.62,484.33,No
C-49713104,Male,1,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),35.14,841.52,Yes
C-9673ecf7,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),49.09,1807.98,Yes
C-32232d1f,Female,0,No,No,33,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,29.68,982.66,No
C-77f37fb7,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.73,1177.29,Yes
C-b623c15a,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),33.95,554.71,No
C-71ba1154,Female,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.23,2443.71,Yes
C-17554b98,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.64,1243.18,No
C-d74bb430,Female,1,No,No,65,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,49.35,3194.92,Yes
C-180473ad,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),51.4,2265.03,No
C-63f223c5,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),54.03,416.77,No
C-48b51998,Male,0,No,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),42.58,1378.34,No
C-4bbd1a96,Male,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,No,Credit card (automatic),58.34,4017.27,No
C-9a59457f,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),36.89,595.73,No
C-70586f1b,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),41.14,651.95,No
C-2e05d687,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),50.49,1422.43,Yes
C-a185a144,Male,1,No,No,36,Yes,No,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,27.66,971.99,No
C-57cdee25,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,No,Electronic check,41.65,230.0,No
C-41028b9b,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.29,1122.33,No
C-deaa92ea,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,Yes,Electronic check,50.45,3424.49,No
C-167f278c,Female,0,No,No,65,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No,One year,Yes,Electronic check,32.24,2063.04,Yes
C-1fbfbe5b,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.54,910.76,Yes
C-58af58e6,Male,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.89,753.42,No
C-381b344e,Female,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.79,152.38,Yes
C-e5bf5029,Female,1,No,No,48,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,53.63,2562.52,Yes
C-b308c5b7,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.69,855.22,No
C-1f28df36,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,54.12,2303.64,Yes
C-548aabcb,Male,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.79,1250.25,No
C-b4ab1786,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),37.83,622.36,Yes
C-09b5bbe0,Male,0,No,No,8,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,50.35,417.35,Yes
C-6cf2c86a,Female,0,Yes,Yes,38,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),45.74,1730.04,No
C-f0fd6b7d,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.97,609.66,No
C-9f46f2c1,Female,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),44.58,491.47,Yes
C-ddcc3ed7,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),46.09,1544.34,No
C-6495776d,Female,0,No,Yes,15,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),37.18,569.17,Yes
C-4339c215,Female,0,No,No,42,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.12,2265.77,Yes
C-2f3dd320,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.94,909.39,No
C-f7560b0c,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,43.49,1131.79,No
C-90b3c236,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.51,332.58,No
C-7bf63d8e,Female,1,No,Yes,8,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.36,278.73,No
C-4bff2228,Female,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.75,1209.86,No
C-e54b8df6,Female,0,No,No,52,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,49.65,2562.24,No
C-0ae4dfc3,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.32,904.05,No
C-265509c4,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.16,536.53,Yes
C-7881a071,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.01,1615.88,Yes
C-c5a8ede7,Female,0,No,No,43,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,45.57,1979.38,Yes
C-08380063,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,44.42,61.29,No
C-0fbbbb7f,Female,0,No,No,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.34,1162.21,No
C-461fa91d,Female,1,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.6,431.08,No
C-37a0f5e3,Male,0,No,Yes,14,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,53.51,750.08,No
C-5689fea7,Female,1,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.67,168.02,Yes
C-be4bd664,Male,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.96,308.79,No
C-811eb50b,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.05,1039.61,Yes
C-7aa5f923,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,56.12,3962.02,No
C-07b12c23,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.2,122.77,Yes
C-f43808cc,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),42.5,1532.62,Yes
C-df6478c9,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,42.36,1872.24,Yes
C-e33c852a,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),43.76,3110.05,No
C-33ef3567,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.26,1101.51,No
C-b2658ecc,Female,0,No,Yes,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.6,873.19,No
C-2226cc43,Male,1,No,No,61,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,59.92,3635.61,No
C-f8acc70e,Male,0,No,Yes,41,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.49,1936.21,No
C-da6d3b96,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,393.43,No
C-10a69192,Female,0,Yes,No,64,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1170.46,No
C-a9306d01,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,1273.27,No
C-f2204b2e,Male,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.1,395.03,Yes
C-47293914,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,41.69,1534.89,No
C-1a1fa371,Male,0,No,No,20,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),29.02,558.68,No
C-d75f18e5,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.6,800.12,No
C-a84fedc9,Male,1,Yes,No,16,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.7,547.76,Yes
C-f7af5ba1,Male,0,No,Yes,12,No,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,34.06,399.57,No
C-d5043a65,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.91,3681.84,Yes
C-d3732d89,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,35.32,261.25,Yes
C-b934c647,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Electronic check,43.59,3148.86,No
C-8e906b59,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),31.21,0.0,Yes
C-b87e28e8,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,55.67,1851.78,Yes
C-453b5296,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),49.56,1119.7,No
C-afb86341,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,35.74,1991.56,No
C-1e1f59dc,Female,1,No,No,70,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.51,2114.92,Yes
C-e284fe50,Female,0,No,No,41,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.13,2306.19,Yes
C-b7f42424,Male,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,28.24,221.91,Yes
C-5c4df6fb,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,42.22,302.91,No
C-34457a82,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),57.16,2036.18,No
C-650d04ca,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,58.89,3421.82,No
C-6422d1f7,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.28,252.74,No
C-bc519ead,Female,0,Yes,No,34,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),48.33,1648.73,Yes
C-7893c911,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),47.22,2149.2,No
C-40ba2776,Male,0,No,Yes,55,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.24,3011.48,No
C-ad0a6625,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,43.62,2187.86,Yes
C-8ccce485,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Credit card (automatic),44.03,548.35,No
C-bd1f2003,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),40.15,430.84,Yes
C-184d60aa,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,66.88,Yes
C-5175d923,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),59.6,74.39,Yes
C-8f969ba0,Female,0,Yes,No,38,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,44.35,1671.33,No
C-98a37e09,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.41,1319.9,Yes
C-4555adc4,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),37.9,2058.37,No
C-4152cdf0,Female,0,No,No,8,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.63,305.7,Yes
C-61685b0f,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),30.69,695.25,Yes
C-aa9785f1,Female,0,No,Yes,50,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.19,1868.57,Yes
C-aa087f9c,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.82,3048.23,No
C-9e30eb4a,Male,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.92,1204.38,Yes
C-50cf6cc9,Female,1,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,586.06,No
C-a191b265,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.39,483.06,No
C-aaa0a398,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.22,0.0,Yes
C-a5d66d2e,Male,0,Yes,No,56,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),54.21,3034.38,Yes
C-e2c0c2bc,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),38.46,2230.1,Yes
C-807d4f85,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.21,4236.54,No
C-074f60fa,Male,0,No,No,62,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),51.49,3186.69,No
C-ffec08c8,Female,1,No,No,32,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,50.96,1638.34,No
C-e6bc630a,Male,0,No,Yes,12,No,No phone service,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,23.66,280.65,No
C-24d701ee,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,46.78,2553.53,No
C-dce19189,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.66,183.52,Yes
C-c4c5a2f0,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,34.83,1631.85,No
C-36d5266e,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.61,1441.87,No
C-9303f143,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.62,496.99,No
C-3c664f19,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.96,1005.73,No
C-e2ce3dc7,Male,1,Yes,No,54,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.31,1076.88,No
C-30fc2bbb,Male,0,No,Yes,68,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,42.37,2889.99,No
C-70072b5e,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,47.43,503.64,Yes
C-ef3d1700,Male,1,Yes,No,44,No,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Electronic check,48.27,2137.32,Yes
C-6df4ea9a,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.23,1002.89,No
