customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-93c9a1a6,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.58,1317.08,No
C-d04faa6a,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1003.73,Yes
C-6d56ce98,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,57.64,2939.3,No
C-5bf8afde,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.81,187.8,No
C-c2fd179e,Female,0,Yes,Yes,29,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,47.69,1365.36,No
C-4899993c,Female,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,51.86,3551.6,Yes
C-ac0c2779,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,45.23,2218.55,No
C-6f8531a6,Female,0,No,Yes,59,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.34,1291.98,No
C-5b82d0cc,Female,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,611.9,No
C-10851292,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,53.24,1422.04,Yes
C-3f901946,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.69,536.41,No
C-fa1b5447,Female,0,Yes,No,66,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,30.16,1960.39,No
C-ddcacd78,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.61,1306.91,No
C-51cb55d9,Male,0,Yes,Yes,9,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),40.52,301.87,Yes
C-743cb860,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.28,1732.92,No
C-b687d119,Female,0,No,No,55,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,57.23,3156.9,No
C-2f17dd30,Male,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,41.98,317.83,No
C-7b669fb7,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.95,1897.5,No
C-081cb441,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.83,1402.63,No
C-892fb4fd,Female,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,36.83,1502.48,No
C-fac36429,Female,0,No,Yes,51,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,31.14,1594.57,No
C-69fd026d,Female,1,No,Yes,16,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,55.97,888.24,No
C-36bbea7e,Female,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.38,955.75,No
C-d73bbeef,Male,0,No,Yes,62,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.87,1955.55,No
C-5826b69a,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.09,2256.51,No
C-140ae25c,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,55.99,727.83,No
C-8a1620e2,Female,0,Yes,No,50,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,41.08,2068.34,No
C-df4c575c,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),64.3,439.45,No
C-e7e79f77,Female,1,No,No,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.01,883.55,No
C-72e53d4a,Female,0,Yes,No,14,Yes,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,34.77,466.68,No
C-b096658b,Male,0,Yes,No,62,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.11,2534.71,No
C-eeedd29d,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.98,2186.61,Yes
C-41011bc4,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,40.37,Yes
C-e66a0a66,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.72,1063.72,Yes
C-be2a4992,Female,1,No,No,15,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,46.87,724.58,No
C-8e5c3208,Male,0,Yes,No,19,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,37.3,670.62,No
C-8cd03312,Female,0,No,No,72,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,23.55,1719.04,No
C-ee7799d8,Male,0,No,Yes,68,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,42.58,2856.25,No
C-6428e021,Female,0,No,No,20,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,28.89,566.44,No
C-47045528,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.92,3052.35,Yes
C-bdd3bead,Male,1,No,No,26,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,59.36,1574.29,Yes
C-9c0812af,Male,0,No,No,38,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Electronic check,44.04,1667.81,No
C-d3c8fffb,Male,1,No,Yes,62,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),35.04,2185.94,No
C-f8dc7e2c,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,642.24,No
C-fb7660da,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.92,40.21,Yes
C-303db494,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),29.58,1076.43,No
C-da0e125f,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,51.82,161.06,Yes
C-f3c4e1cb,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.37,2079.73,No
C-f016b1fe,Male,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.63,175.96,No
C-61875c3f,Male,0,No,Yes,69,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,50.73,3484.77,No
C-d0954469,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),38.87,1963.45,Yes
C-2c1546c1,Male,1,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,389.6,No
C-f95efc22,Female,0,Yes,No,5,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,48.42,201.24,No
C-46d007e1,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,42.95,135.64,Yes
C-489a969c,Female,0,Yes,No,55,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.91,1961.0,No
C-c71607ca,Female,1,Yes,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Two year,No,Electronic check,34.25,1126.85,No
C-a1767956,Male,1,No,Yes,51,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.41,1578.72,No
C-59bfb39f,Male,0,Yes,Yes,70,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,1266.91,No
C-9fed2be7,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Two year,No,Mailed check,49.83,1702.52,No
C-e69ead8c,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,34.75,2345.07,No
C-d26531e3,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.86,43.69,Yes
C-f090ec51,Female,0,No,No,9,No,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),40.25,332.5,Yes
C-11a127a3,Female,1,Yes,Yes,46,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,30.99,1418.01,No
C-68158c62,Female,0,Yes,No,37,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),42.07,1547.5,No
C-1cf70b37,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,599.75,Yes
C-507e11f3,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,343.16,No
C-6888ae8c,Female,0,Yes,No,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1070.69,Yes
C-fbc13ffe,Female,0,No,No,11,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),35.87,393.67,No
C-e14ed8da,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.34,16.45,Yes
C-f180bbf9,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,803.26,Yes
C-83bfba52,Female,0,Yes,No,58,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.16,1109.29,No
C-874d4654,Female,1,Yes,No,1,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),29.9,23.45,No
C-7263022a,Male,0,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,61.38,1362.63,No
C-dabb5b28,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.23,343.51,No
C-d6a452e3,Female,0,No,No,19,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),31.96,595.78,Yes
C-fcdcedc4,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),50.12,660.35,No
C-073bac2c,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.17,1335.09,Yes
C-bba0e7f0,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,55.29,726.26,Yes
C-3cb86521,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),50.2,0.0,Yes
C-e1e6f19a,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),55.76,3262.67,Yes
C-81fbfa68,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,52.12,2673.59,No
C-d4a4c715,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),48.43,2681.12,No
C-5464488e,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.28,3881.91,Yes
C-cbff403e,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.22,1463.64,No
C-ab607d13,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),41.05,721.0,No
C-f3027fcb,Male,1,No,No,39,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),51.32,1964.21,No
C-6d3e0078,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,59.16,4153.18,Yes
C-96ea5de7,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),51.44,2390.49,No
C-a94e0432,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.89,643.18,Yes
C-ba01a96e,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.81,67.03,No
C-c64f733d,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.54,325.88,Yes
C-daf7b167,Male,0,No,Yes,62,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.0,2708.76,Yes
C-6f7c8ee6,Female,0,No,No,37,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),31.51,1150.61,No
C-93a290d7,Female,1,Yes,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.21,306.24,No
C-46ee547c,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.6,1584.14,No
C-d93c8a3b,Male,0,No,No,43,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,34.53,1506.96,No
C-c704f92c,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.69,1172.85,Yes
C-401259e3,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),61.01,4326.28,No
C-e6910130,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1268.03,No
C-a0ca0004,Female,1,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,721.33,No
C-9331b2b2,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,54.24,2992.76,No
C-e44102ac,Female,1,Yes,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.62,4201.68,Yes
C-16e8f54b,Male,1,Yes,No,28,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,51.1,1409.38,No
C-b4a2e42f,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),37.15,0.0,Yes
C-04292405,Female,0,No,Yes,68,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,64.18,4354.77,No
C-d6844319,Male,0,No,Yes,55,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.92,1114.39,No
C-0b889992,Female,1,No,No,47,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,33.15,1542.03,No
C-a8676f5e,Female,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.89,1754.8,No
C-b82f3797,Female,0,Yes,Yes,5,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.53,218.17,Yes
C-dcd18f2c,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),38.38,63.38,Yes
C-4ebb2c94,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,64.91,1029.37,No
C-eb8d0446,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.52,2894.31,No
C-95383887,Female,0,No,Yes,58,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.29,1326.87,No
C-94db04f0,Male,0,No,No,60,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.61,3253.39,No
C-e3b61df6,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.74,289.6,No
C-2345523b,Female,0,No,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.42,1382.13,No
C-7cc53a72,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),50.37,1432.19,No
C-d126981c,Female,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.72,1411.76,No
C-32c4b4e6,Male,0,No,Yes,62,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.98,1868.61,Yes
C-2de3a1b2,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.86,3370.47,Yes
C-c0b55da0,Male,0,Yes,No,14,No,No phone service,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,20.46,280.03,Yes
C-de0a1418,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.65,1009.79,Yes
C-6f18de0a,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,48.95,779.85,No
C-e7b97b89,Male,1,No,Yes,53,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.53,1735.75,Yes
C-ad368ff9,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,44.13,467.74,No
C-9d1ce7ca,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.73,1008.97,No
C-a48c5d04,Female,0,No,Yes,51,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,30.93,1607.95,No
C-6c7d725b,Female,1,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,53.06,1747.69,No
C-b17257e9,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,43.14,2509.49,Yes
C-25346f4d,Male,1,No,No,53,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),25.08,1347.21,No
C-25855616,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.1,53.08,No
C-2230fca3,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),46.61,2989.51,No
C-b30077a0,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.52,481.54,Yes
C-bda499a0,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,21.94,1334.84,No
C-41b2086b,Female,0,No,No,45,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.63,2031.57,Yes
C-52264010,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,89.48,Yes
C-ae74eebf,Male,1,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,62.97,1680.55,No
C-efc979ae,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,43.49,143.36,Yes
C-828ffee5,Male,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.62,2.02,Yes
C-30c6b6ad,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,51.86,1662.16,Yes
C-87ee061c,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.61,615.57,No
C-76bd75d8,Female,1,No,Yes,7,No,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,44.66,316.76,Yes
C-1233f279,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.84,77.56,Yes
C-1bfc7970,Female,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.95,758.23,No
C-f426756e,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.57,946.2,No
C-86cb2db6,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),47.54,928.99,No
C-3e4225d6,Female,1,Yes,Yes,66,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),21.94,1425.9,No
C-55dc693f,Female,0,No,Yes,26,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.12,1403.08,No
C-9e8b2bb6,Male,1,No,No,32,No,No phone service,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,28.78,903.77,No
C-5da4fe73,Female,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.7,910.65,No
C-915f1d91,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,40.45,2481.91,No
C-97162099,Female,0,No,No,66,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),41.24,2710.85,No
C-13d3684f,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),34.95,1748.81,Yes
C-01fc4c6c,Male,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,45.19,2893.83,Yes
C-b2cfec8a,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.11,823.53,No
C-89cc9934,Female,1,No,No,56,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),38.7,2155.24,No
C-3f434b28,Male,0,No,No,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,21.2,No
C-e2c983b5,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,41.15,1777.63,No
C-46f82c9b,Male,0,No,No,55,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.94,2904.42,Yes
C-6ea00ef9,Male,0,No,No,37,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.33,1686.82,Yes
C-974e1cbe,Female,0,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,199.29,Yes
C-d89134a3,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,22.87,134.71,Yes
C-7b128d09,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,54.83,2922.79,No
C-0c20e639,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,50.77,504.98,No
C-a8a137b5,Female,0,No,No,40,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.11,1001.52,No
C-15ddeed8,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,25.61,546.62,No
C-54f4639e,Male,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),38.41,515.1,No
C-91676e80,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.06,859.46,Yes
C-01eb45b9,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,No,No,No,No internet service,Two year,No,Electronic check,34.86,717.71,No
