customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-a60edbdf,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1094.89,No
C-c60ca054,Male,0,No,Yes,64,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,48.36,3081.75,No
C-62429b12,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.6,368.1,Yes
C-457e24b9,Female,1,Yes,Yes,25,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.56,884.26,No
C-24a85935,Female,0,Yes,Yes,26,Yes,No phone service,DSL,No,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),32.24,884.45,No
C-0539edde,Female,1,No,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.75,1409.25,No
C-c87aa703,Female,0,No,Yes,45,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.57,955.28,No
C-0691d050,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,55.24,2736.56,No
C-e2bdcac2,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,39.03,2652.71,No
C-587966c6,Female,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,45.59,1279.1,No
C-2e6246b7,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.48,1026.57,No
C-a658d8c0,Female,0,No,Yes,50,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),59.81,3010.27,No
C-ea8636f2,Female,0,No,Yes,53,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),34.21,1821.54,No
C-1d197490,Female,0,Yes,No,55,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.1,3917.07,Yes
C-5e7559e2,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1045.87,No
C-17d0c5cf,Female,0,No,No,54,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,43.17,2302.51,No
C-b2e43922,Male,0,No,No,53,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,36.31,1917.12,No
C-7da50c51,Female,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,485.62,No
C-6635c427,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,45.51,963.8,No
C-e17a7b50,Female,1,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),44.37,1613.33,Yes
C-ead537f6,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.73,1430.05,No
C-f49ac57f,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,46.4,1213.47,Yes
C-115a34c5,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,65.85,4025.7,No
C-8f66926e,Female,0,No,No,60,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.25,1445.69,Yes
C-47d21d4d,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,54.34,58.87,Yes
C-9fa60c99,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),46.16,1311.1,No
C-45694e50,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),48.74,1816.97,No
C-b13f982b,Male,0,Yes,No,67,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),55.73,3729.62,No
C-cb379c79,Female,0,Yes,No,46,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,38.63,1805.64,No
C-aa423b11,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.27,285.73,No
C-fcf75e24,Female,0,Yes,No,64,Yes,No,DSL,No,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),23.73,1530.33,No
C-d242d221,Male,1,No,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,22.64,1101.38,No
C-f3d24958,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),42.27,693.55,No
C-aa1ecf08,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.53,3922.36,Yes
C-c4bd7a66,Female,1,No,No,54,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),38.73,2044.13,No
C-9d840264,Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.3,4296.7,No
C-36d8f949,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),37.62,2408.24,No
C-9a333b48,Male,0,No,No,2,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,65.48,124.99,Yes
C-9dfd8be9,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,58.97,1760.63,Yes
C-2b8bad6d,Female,1,No,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),54.38,2210.57,No
C-f3e1ce14,Female,1,Yes,No,38,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),51.57,1966.39,No
C-0cb6af50,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),33.78,2153.71,No
C-52cba021,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),59.6,526.16,No
C-a16d0ffa,Female,1,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1059.9,No
C-c4029566,Male,0,No,No,35,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.66,1015.12,Yes
C-30e56bf5,Male,1,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.64,914.9,Yes
C-99fdd287,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,50.67,2398.02,No
C-0fd0d0ab,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.84,1906.55,Yes
C-803ec01c,Female,0,No,No,48,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.64,1462.68,No
C-a645c532,Female,0,No,No,69,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.65,3155.04,Yes
C-910babe0,Male,0,No,Yes,72,Yes,No,Fiber optic,No internet service,No,No,No,No,No,One year,No,Mailed check,41.97,3027.41,No
C-65c61667,Male,1,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1041.31,No
C-738aa0d1,Female,1,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),41.89,511.53,Yes
C-0b30db81,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),37.4,2475.49,No
C-eef54bee,Male,0,Yes,No,45,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),31.29,1396.9,No
C-b302be5c,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.19,1020.74,Yes
C-5f8d3daa,Male,1,Yes,No,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.28,592.52,Yes
C-b726a400,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.48,3450.47,Yes
C-70503f00,Female,0,No,No,54,Yes,No,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),29.42,1564.49,No
C-a0538480,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,29.16,344.32,Yes
C-15c76f6a,Female,1,No,No,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),37.36,1714.32,No
C-244ef640,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,44.99,734.71,Yes
C-83e65a3f,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,26.09,168.59,No
C-7cd696cc,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),34.96,1545.9,No
C-be6e2c61,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,30.61,556.17,No
C-33065586,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.51,929.46,Yes
C-bb15e28d,Female,0,No,Yes,21,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.43,504.53,No
C-13d1c29d,Female,0,No,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),39.19,1882.43,Yes
C-a1e5830e,Female,1,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.19,1284.38,No
C-353fec6c,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,56.39,1205.42,Yes
C-970fec94,Male,0,Yes,No,23,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.44,1177.42,Yes
C-137aba53,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,No,Mailed check,40.41,378.57,No
C-8ff8caef,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.88,1237.08,No
C-41c8d75e,Female,0,No,No,18,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,40.11,734.81,No
C-83d40323,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.49,2255.35,No
C-9745aa30,Female,0,No,No,60,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,38.77,2342.57,Yes
C-05deaec4,Female,0,No,No,16,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,29.34,422.69,No
C-d687cba0,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,50.45,2288.19,No
C-7a3b92e9,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.53,65.61,No
C-1214179d,Male,0,Yes,Yes,33,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,42.35,1378.03,No
C-23d36923,Male,1,No,No,67,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,43.58,2912.67,No
C-f18a041d,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.1,1529.05,No
C-edb94588,Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.88,2819.49,Yes
C-53fe40c5,Female,1,No,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,47.76,1065.44,No
C-cccb2667,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.39,954.72,No
C-f4839a3c,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),62.38,1721.19,No
C-e99f528f,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),60.84,2696.11,No
C-1d975368,Female,0,No,No,21,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),40.72,819.98,No
C-71b9dce7,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,56.89,3307.58,No
C-1806317e,Male,1,No,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.99,1126.89,No
C-c8317145,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),52.9,1531.01,Yes
C-120a9283,Female,1,Yes,Yes,70,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,31.42,2184.31,No
C-6e97ef61,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,27.58,1862.43,Yes
C-1efd02e6,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.92,867.08,Yes
C-1afdd420,Female,0,No,No,13,No,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.44,653.55,Yes
C-427d8bb9,Male,0,No,No,3,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,35.71,96.65,No
C-469d620d,Female,0,No,No,31,No,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),36.08,1126.89,Yes
C-53687f0b,Female,1,No,Yes,43,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),31.05,1348.91,No
C-13fa4612,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,44.3,2046.61,No
C-1092155b,Male,0,Yes,Yes,26,No,No phone service,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,36.9,955.59,No
C-e233632a,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.2,3809.08,Yes
C-e006fff4,Female,0,Yes,No,45,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.93,2305.29,No
C-5dffd7b6,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,27.41,1781.35,No
C-7571a5f5,Male,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,139.86,Yes
C-d55fee05,Male,1,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.27,404.85,No
C-0dac756d,Female,0,No,Yes,67,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),25.5,1734.41,No
C-bab25d5a,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,251.25,No
C-763fe511,Male,1,No,Yes,13,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),36.18,442.34,No
C-db82ed3a,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),40.33,59.63,Yes
C-f7a47d73,Female,1,No,Yes,32,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.62,1370.84,No
C-622093ea,Female,1,Yes,Yes,69,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.54,1638.98,No
C-d113d37c,Male,0,No,No,71,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,27.26,1961.87,Yes
C-68c1e322,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,24.64,236.98,No
C-b1053e6a,Female,0,No,No,13,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.81,533.94,No
C-6b95db2b,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,59.49,4115.15,No
C-9b509323,Female,0,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,908.61,No
C-c8155e0b,Male,1,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),63.89,3355.62,Yes
C-63dd1964,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,53.25,3547.01,Yes
C-097f3d3c,Female,0,No,No,52,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,45.7,2408.94,Yes
C-322026d2,Male,0,No,No,55,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),34.84,1933.47,No
C-3db6260f,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.88,453.01,No
C-02d21d75,Male,0,No,No,60,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),35.35,2142.5,No
C-f13b4473,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Two year,No,Electronic check,42.73,1895.84,No
C-c381e453,Male,0,No,Yes,0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,59.45,17.02,Yes
C-d59fc5d9,Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,34.38,1625.33,Yes
C-402550d2,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.74,1585.96,No
C-c30faf19,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.24,1194.45,No
C-70860f6d,Female,0,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),48.56,1498.08,No
C-3d088108,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.5,1492.7,Yes
C-478e686a,Male,0,Yes,No,6,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.11,209.03,Yes
C-dd76b09a,Female,1,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.93,1158.06,No
C-713973f0,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.54,330.4,No
C-383de565,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,128.1,No
C-5210971b,Male,0,Yes,No,31,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),43.17,1325.51,Yes
C-0b5246a0,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.43,925.3,Yes
C-8d5768d5,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),41.86,2960.39,No
C-927d290b,Male,0,No,No,72,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.05,3739.76,Yes
C-33d340d6,Female,0,Yes,No,37,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),31.57,1179.06,No
C-283bc7e7,Female,1,Yes,No,45,No,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,43.34,1959.53,No
C-450baa3a,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.78,404.11,Yes
C-0bce3d67,Female,0,Yes,Yes,39,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.1,1368.21,No
C-f0f0f1fe,Female,0,No,No,49,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,44.19,2171.37,No
C-733a8b29,Female,1,Yes,No,71,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.51,1280.88,No
C-572eecbf,Male,0,No,No,67,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,49.74,3340.31,Yes
C-e3c4415e,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,0.0,Yes
C-f6fa37a8,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,46.11,2493.97,Yes
C-ac5cbda8,Male,1,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),47.73,1628.72,No
C-1532b272,Female,0,No,No,66,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),44.09,2945.61,No
C-20e566f9,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,31.93,1462.73,Yes
C-20fa9ab8,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),56.52,2639.64,No
C-0dda442d,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,48.23,561.51,Yes
C-17f924ff,Male,0,No,No,40,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,54.49,2189.37,No
C-d1d4194e,Female,1,No,Yes,50,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,38.66,1955.61,No
C-40c24c68,Male,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.18,547.3,Yes
C-623a0561,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.16,2557.11,Yes
C-c9636e9a,Male,1,No,No,58,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.48,3192.92,Yes
C-b5001b9a,Male,0,No,No,16,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),44.41,696.98,No
C-65592a5e,Male,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,39.05,1637.69,Yes
C-42bf3481,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.68,1383.55,No
C-7f817208,Male,1,Yes,Yes,30,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.42,995.91,No
C-3b5f15af,Female,1,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.99,0.0,Yes
C-818a837d,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,30.98,815.48,No
C-28abb047,Female,0,No,No,20,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Electronic check,32.33,622.17,No
C-b6e3a3e5,Female,0,No,Yes,60,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.23,2077.93,No
C-4bdbc432,Male,0,Yes,No,48,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,One year,Yes,Mailed check,30.08,1444.3,No
C-c2435e59,Female,1,No,Yes,65,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.72,3291.33,No
C-a0c420a2,Male,0,No,Yes,63,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.4,1170.81,No
C-bcbdc6fc,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.38,818.78,No
C-bce7969d,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),52.12,2345.78,No
C-c555a81b,Male,0,No,No,52,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.49,1742.1,No
