customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-3c901130,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),66.29,4799.36,No
C-f0bbb86e,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.49,1425.0,Yes
C-2ea9a173,Male,0,Yes,No,67,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),46.44,3099.19,Yes
C-79f7715f,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.5,999.05,Yes
C-e3e91dd3,Female,1,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.41,3415.7,Yes
C-a357842f,Female,0,No,No,52,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),49.2,2510.06,No
C-9b211c9f,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),57.71,3911.61,No
C-d66c36ff,Female,1,Yes,No,57,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,One year,Yes,Electronic check,45.7,2609.66,No
C-7eff860b,Female,0,No,No,58,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),64.51,3740.77,Yes
C-3aba4ada,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,64.1,4117.81,No
C-6ebf2ec8,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.39,865.02,No
C-c325e931,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.35,877.79,Yes
C-fa744483,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,36.91,1862.18,No
C-a6762cb7,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.69,1436.48,No
C-8d6de3f2,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,64.31,4373.03,No
C-8fb7e56a,Male,0,Yes,No,64,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,35.97,2331.12,Yes
C-c84516f1,Female,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.6,1192.42,Yes
C-647c5a31,Female,0,No,No,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.27,596.48,Yes
C-7f102d36,Female,1,Yes,No,39,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.49,1371.5,No
C-07928415,Male,0,Yes,No,67,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.5,3371.3,No
C-39dfa408,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,67.08,2519.22,Yes
C-12789591,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),55.95,2852.79,No
C-0d39ddf2,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,56.57,1345.14,No
C-53d1aa87,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,47.28,1454.6,No
C-e4a65e8f,Female,0,No,No,35,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,58.35,2033.55,No
C-353ec850,Female,0,Yes,No,10,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.2,683.02,No
C-350ebf03,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Mailed check,46.65,1999.48,No
C-1d2097dd,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.49,1326.77,No
C-def54dff,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.0,3035.81,No
C-f386d2c3,Male,1,No,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.67,246.01,Yes
C-e60df865,Female,0,No,No,22,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,56.17,1234.35,No
C-58b8942e,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,51.65,1102.22,No
C-38635010,Male,0,Yes,No,43,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,49.33,2127.12,No
C-f19b8221,Male,0,No,Yes,54,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),36.1,1936.09,No
C-aec6efc4,Male,1,No,No,70,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),44.74,3110.64,No
C-a30c77fc,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,51.84,2317.79,Yes
C-1798a856,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),70.16,3163.75,No
C-ef405748,Male,0,Yes,Yes,60,No,No phone service,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.0,2803.36,Yes
C-9be0f2d1,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,59.1,3323.36,No
C-dbb16d6c,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.18,336.33,Yes
C-b0c40a55,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,47.77,2706.33,Yes
C-948ee660,Female,0,No,No,43,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.41,3016.83,No
C-7a5b9639,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.67,1645.05,No
C-db797417,Male,0,No,Yes,52,No,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),58.39,3049.06,No
C-855d3859,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.17,1174.49,No
C-344437df,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.45,1450.13,No
C-0bf8b169,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,57.9,2412.16,No
C-c9fe344c,Male,0,No,No,52,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.09,2135.8,Yes
C-853b6210,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,58.78,1179.69,No
C-94da585b,Female,1,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.97,3285.85,Yes
C-9873a9e8,Male,1,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,No,Electronic check,56.41,3922.44,No
C-51dd3a7a,Male,1,No,No,18,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.16,1007.92,No
C-2ba0170b,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.88,1890.71,Yes
C-8d6d23dc,Male,1,No,No,64,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),36.11,2327.33,No
C-00365065,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.15,646.34,Yes
C-14a498a0,Female,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.75,867.87,No
C-f892167f,Male,0,No,No,29,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.86,1619.19,Yes
C-caedbf02,Female,1,Yes,No,3,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,65.89,226.0,Yes
C-5a3aade2,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,46.63,2282.67,Yes
C-7f3ba32e,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,74.25,713.64,No
C-79cb7d3c,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,55.79,272.13,Yes
C-4dc80655,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,71.34,1864.16,No
C-acae1637,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,Yes,Electronic check,56.5,2379.0,No
C-370f3fc0,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.84,285.23,Yes
C-5d162135,Male,0,No,No,29,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,53.52,1542.69,Yes
C-b273ff0b,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),51.68,1578.58,Yes
C-e196d79d,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,53.97,1332.33,No
C-0626a6a3,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,69.62,3284.55,No
C-19fa406b,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),53.11,1344.63,No
C-23707c2b,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.8,1345.77,No
C-10501e10,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),56.91,2640.53,No
C-4dab1be1,Male,1,Yes,Yes,35,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,57.97,2032.22,No
C-385eb21f,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Electronic check,57.7,4088.75,No
C-4d87a13d,Male,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.62,2269.64,Yes
C-36c912c4,Female,0,No,Yes,54,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.59,2153.91,No
C-d533b39d,Female,0,No,No,16,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,No,Electronic check,58.95,920.02,No
C-ed0a97e5,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.07,393.52,No
C-ff1ce85b,Male,0,No,No,19,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Electronic check,56.65,1073.93,No
C-251b145a,Male,0,Yes,No,15,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),56.74,878.96,No
C-1e425b66,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),62.03,3853.44,No
C-c3545c53,Male,1,Yes,No,15,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.79,596.47,No
C-7fe2d969,Female,0,No,No,17,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),31.94,530.96,No
C-ec83b106,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,61.92,2788.31,Yes
C-06081835,Female,0,No,Yes,24,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,63.17,1520.4,Yes
C-340b6c08,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,58.41,217.57,Yes
C-6c5b3554,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),57.93,1440.57,No
C-ddb0195e,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.21,747.58,No
C-058b163a,Female,0,No,No,21,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.8,1337.19,Yes
C-635b8cf7,Female,0,No,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),41.44,2755.58,No
C-de3e06db,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),58.14,2843.72,No
C-5c5ef3bb,Female,0,Yes,No,64,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),50.79,3235.01,No
C-8e7109e0,Female,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.36,765.61,No
C-4ae7939f,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.76,3690.4,No
C-c97487dd,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,62.01,771.69,No
C-33335160,Female,0,Yes,Yes,14,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.22,874.17,No
C-073ee4bc,Female,0,No,No,37,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.35,2111.01,No
C-240e4c0c,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.32,3224.08,No
C-5ba85039,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,52.57,3504.3,No
C-0500b54c,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.96,4385.81,No
C-b0e4bba3,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.2,3363.77,No
C-ea715bb3,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),44.31,2183.66,No
C-b3d1d5aa,Male,0,No,No,72,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.83,3783.22,Yes
C-f7a96546,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,43.31,3025.63,Yes
C-92435516,Female,1,Yes,Yes,35,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.81,2279.29,Yes
C-656839f2,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),51.29,244.33,Yes
C-46c1b3ed,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.01,1035.17,No
C-06a3b1a4,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),56.58,1767.01,No
C-3bb41da2,Male,1,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.42,1259.68,No
C-1ee69807,Male,0,No,No,20,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Mailed check,45.92,921.03,No
C-392cf752,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),62.28,349.86,Yes
C-792e6d98,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,58.45,844.55,Yes
C-57e1fe03,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.49,3861.71,No
C-0ade3f74,Female,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,55.08,2116.92,No
C-36c1e73c,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.05,4103.81,Yes
C-302a8dbd,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.22,2688.56,No
C-6781c489,Female,0,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),55.45,460.99,No
C-8006913e,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,53.99,1106.35,No
C-6f907b27,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.48,359.7,No
C-c77e12a4,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,2783.05,No
C-85cc470f,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),60.94,548.85,No
C-7b38860d,Female,1,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.78,2184.61,Yes
C-c0b1d0a2,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.75,3862.81,Yes
C-ae1e9ba6,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),61.14,954.17,Yes
C-5028f4df,Female,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,39.67,1874.78,No
C-e260e704,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.44,1012.33,No
C-557c13f8,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.24,761.4,Yes
C-f8654844,Female,1,No,No,4,Yes,No,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),40.13,161.7,Yes
C-552c58a9,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.11,4302.08,No
C-b2f90e10,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,63.78,61.1,Yes
C-26786e87,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.45,285.15,Yes
C-c6839f30,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.22,201.66,Yes
C-ef1002a6,Male,0,No,Yes,66,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),48.82,3215.78,No
C-2dea83a6,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,52.27,2197.05,No
C-849c610e,Female,0,No,No,40,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),61.94,2500.76,Yes
C-9ac420af,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,65.4,1021.03,No
C-8550fab2,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.75,1401.02,No
C-695248ab,Female,0,Yes,No,66,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.64,4583.05,Yes
C-c34b7ab7,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.99,2906.81,Yes
C-ccbbfb56,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,55.57,2004.98,No
C-a94411a2,Female,1,No,No,2,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),68.53,190.85,Yes
C-f30e5e23,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.38,5075.87,No
C-a6fbd1c1,Male,1,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),54.39,1300.59,No
C-142f1a8d,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,66.99,760.24,Yes
C-1daf5ca5,Male,1,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),64.25,2834.48,Yes
C-982d8d8a,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,56.1,1355.01,No
C-50b1cbfd,Male,1,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),52.09,102.66,Yes
C-df4b2a58,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),70.6,785.46,No
C-bf74f147,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.2,1985.85,Yes
C-8b61e4d8,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,55.77,395.36,Yes
C-0b1e1e4d,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,56.88,1488.43,Yes
C-e50db066,Female,0,No,No,41,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),43.91,1852.51,No
C-37df2f60,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,52.98,565.83,Yes
C-68733126,Male,0,No,No,55,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.32,3483.38,No
C-0246a167,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.51,2646.79,No
C-fde2ff6f,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.22,2177.25,Yes
C-053d045a,Female,0,Yes,Yes,68,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,46.87,3179.72,Yes
C-4a6b3333,Male,0,No,No,37,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.06,2284.17,No
C-85a44f6d,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,72.89,4735.38,Yes
C-faf4fc59,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.35,2357.38,Yes
C-7008f4e3,Male,0,Yes,No,19,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),49.2,956.9,No
C-7d4aac99,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,58.34,470.74,Yes
C-cc62d143,Male,0,No,No,9,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,One year,No,Electronic check,47.64,441.1,No
C-e8079400,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,61.34,3994.2,Yes
C-d62b8902,Female,0,Yes,No,68,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,63.54,4319.56,No
C-5c3d54c1,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,66.33,3236.24,No
C-f8c92023,Male,0,No,No,55,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.57,2935.32,No
C-7c8c328b,Female,0,Yes,No,25,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.19,1508.95,Yes
C-d1e88545,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.38,2120.36,Yes
C-a9aa4e98,Female,0,No,Yes,22,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.83,972.98,Yes
C-e42d2f1b,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.69,2630.93,Yes
C-72707050,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,66.31,3539.54,No
