customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-b111592f,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,47.65,437.77,Yes
C-59f26270,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,27.97,1143.18,No
C-0b8d7d1c,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.67,1908.0,Yes
C-63db8e00,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,24.43,1018.46,No
C-6ff26176,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),52.81,2145.87,No
C-a6e91500,Female,0,No,Yes,16,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.86,715.51,No
C-85201b57,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,35.05,840.32,Yes
C-4f00f4ab,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.99,582.87,Yes
C-b1d7c4ca,Female,1,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),29.37,127.43,Yes
C-e4b852ae,Female,1,Yes,No,64,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,30.78,1971.5,No
C-8c583808,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,36.5,2252.88,No
C-033d24c0,Female,0,No,No,57,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),34.96,2021.2,Yes
C-137b4a02,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Mailed check,70.83,4809.17,No
C-fa474dc3,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.73,835.15,No
C-e4df80bd,Male,1,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.37,550.52,No
C-54f55841,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.53,533.97,Yes
C-41490fa9,Male,0,No,No,44,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.7,1634.8,No
C-568f360e,Male,1,No,No,54,No,No phone service,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,38.8,2113.49,No
C-b51d81eb,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.51,4188.86,No
C-02274162,Female,1,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.49,608.45,Yes
C-9fc87230,Male,0,No,No,69,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,42.78,2952.79,No
C-082f0f76,Male,0,No,Yes,46,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27.94,1305.01,No
C-7bb4c0fa,Male,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),51.75,2958.54,No
C-2cad0cbf,Male,1,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.1,1149.54,No
C-bab6b08b,Male,1,No,Yes,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.02,779.19,No
C-f105fa6e,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.58,1253.27,No
C-a48c764b,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.94,777.23,No
C-a57773b5,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),37.05,607.2,No
C-939f70f9,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,57.46,2326.17,No
C-8a33807b,Female,0,Yes,No,70,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,25.39,1775.89,No
C-5ce0a51e,Female,1,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.21,1443.26,No
C-321b7b9c,Male,0,No,No,47,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,33.55,1565.01,No
C-86f180be,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.48,336.63,No
C-468b005f,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),50.42,183.61,Yes
C-5492633a,Female,0,No,No,9,No,No phone service,DSL,No,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,34.55,313.81,No
C-4b6437fd,Female,0,No,Yes,46,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),28.11,1330.71,Yes
C-64ac10e3,Male,1,No,No,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,59.76,3219.24,Yes
C-e7204109,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,141.27,Yes
C-76f15472,Female,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,869.42,Yes
C-8cb6c616,Female,0,No,No,41,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),47.22,1951.61,No
C-0810cf8d,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,51.51,170.12,No
C-c10d1973,Female,1,Yes,No,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,288.31,No
C-8ae0b24b,Male,0,No,No,58,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,54.84,3200.02,No
C-c7a54801,Male,1,Yes,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),53.44,1492.72,Yes
C-99408243,Female,1,No,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,44.52,3165.08,No
C-ac41a2e4,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.18,1273.6,No
C-c20ae15a,Female,0,Yes,Yes,57,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,31.98,1794.46,Yes
C-131e675b,Female,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.73,1218.0,Yes
C-93d6e086,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,45.02,3003.48,No
C-164e0690,Female,1,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,195.92,No
C-21c89b7b,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,132.24,Yes
C-3896aa81,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1090.96,No
C-dd18bb0e,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,46.2,3115.1,No
C-7e3474fc,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.89,855.53,No
C-50191d0f,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,47.88,1336.78,No
C-7f6c64f3,Female,1,No,Yes,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.12,1016.26,No
C-e865a2e4,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,66.46,53.48,Yes
C-4c7f10a9,Female,0,Yes,No,34,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.44,1062.49,Yes
C-9893598b,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),62.28,2290.0,No
C-0dfe1cc4,Female,0,Yes,No,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.81,437.71,No
C-6567cae3,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),45.49,1267.26,Yes
C-25bb9cdf,Female,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,47.64,3003.72,No
C-ac65037c,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),57.21,1567.3,No
C-c995ca35,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),42.99,2030.75,No
C-a1877241,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,39.85,2354.16,Yes
C-fb7e69ea,Female,1,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.32,1081.1,Yes
C-55653ea6,Female,0,No,Yes,16,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,38.69,616.31,No
C-94e9950f,Female,0,No,No,62,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,32.5,2040.98,No
C-ac85a5fa,Male,0,Yes,No,37,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,27.54,1020.19,No
C-937ae15e,Female,0,Yes,Yes,50,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,33.96,1689.53,No
C-3a3f1efd,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),42.69,1749.79,No
C-6b0ae46d,Female,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),32.14,790.16,No
C-dbad2751,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,46.03,662.22,Yes
C-78ccd9ff,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),41.14,691.76,No
C-4ae5840c,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),40.5,1654.61,Yes
C-0b71320a,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,54.69,1497.18,No
C-e4c578d0,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.07,2414.94,Yes
C-f7700cbe,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,464.06,No
C-c2b18149,Female,0,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.86,1313.9,No
C-da563645,Female,0,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.36,1497.14,No
C-ac1e51b0,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,390.93,No
C-99343818,Male,0,No,Yes,1,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,30.11,53.49,Yes
C-1ea7093c,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,48.22,2863.64,Yes
C-cfaf2a94,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.0,718.05,No
C-0397bfd2,Male,0,Yes,No,69,No,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,43.93,3093.96,No
C-fb6c35ac,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.41,992.91,Yes
C-1519f329,Female,1,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.89,456.36,No
C-d2bed508,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,56.45,338.51,Yes
C-c0b52511,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,52.69,2887.17,No
C-cfbbba99,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.06,210.83,No
C-fd6caa7e,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.68,1731.9,Yes
C-aeed47ee,Male,0,Yes,No,18,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,28.21,489.98,No
C-b95810fc,Male,1,Yes,No,58,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,1250.57,No
C-d386c4b1,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,48.92,1341.29,No
C-bc956aa4,Male,1,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,67.2,2461.38,No
C-f1a85bbb,Male,0,No,No,3,Yes,Yes,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.01,66.12,Yes
C-60edcf72,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.93,213.58,Yes
C-93d6719d,Male,1,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),55.78,2069.87,No
C-f7a195c5,Female,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,One year,No,Electronic check,40.52,2892.45,No
C-eba7fc4a,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),47.54,2214.35,No
C-7153cad6,Male,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.64,1190.36,Yes
C-f0d098b1,Male,1,No,No,45,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,42.12,1924.19,No
C-36aac7c3,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,1216.4,No
C-e9054f1e,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.68,107.69,No
C-f10a947b,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,44.54,799.33,Yes
C-f819f34c,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,52.91,3524.06,Yes
C-1b091da2,Male,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,1286.05,No
C-2baff258,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.73,952.92,Yes
C-b215c03a,Female,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,51.3,1849.48,No
C-d1ae9c18,Female,0,No,No,59,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),35.58,2092.31,No
C-02d86eb9,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.17,459.92,No
C-50908f5c,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.2,1557.54,Yes
C-0966a62f,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.55,322.05,No
C-b86516a4,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.09,193.54,Yes
C-daa6777f,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,709.38,No
C-b876ca20,Male,0,Yes,No,30,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),50.45,1507.07,No
C-277ac2f2,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),49.62,3279.15,No
C-486aace3,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Electronic check,47.12,3031.09,No
C-04a9cb12,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.23,2785.17,Yes
C-ef6516ce,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),41.12,1897.16,No
C-b59425e9,Male,0,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),38.6,2296.77,No
C-d2070486,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,57.58,797.69,Yes
C-48884b5d,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,56.73,1788.72,No
C-cabed326,Female,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,333.05,No
C-396a899d,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,34.85,163.3,No
C-6e576b2c,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),53.99,1814.72,No
C-e8b92d28,Female,1,Yes,Yes,50,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),39.14,1947.56,Yes
C-d4f994d5,Male,0,Yes,No,13,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Mailed check,24.68,325.05,No
C-c09ce306,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,43.81,154.92,Yes
C-03b638ef,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),55.94,3420.3,No
C-b112b425,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,50.25,1047.56,No
C-f56add25,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,57.05,3265.64,No
C-dae882bf,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.44,612.77,No
C-a0717a78,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,64.14,2725.14,No
C-79e8009b,Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.93,1419.23,Yes
C-41332610,Male,0,Yes,No,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,39.19,2190.99,Yes
C-d3187d99,Female,0,Yes,Yes,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.44,1197.33,No
C-e203f471,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),37.2,2158.08,No
C-d7ec9e4a,Female,0,Yes,Yes,10,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.26,382.02,No
C-40e77f39,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,504.97,No
C-96aa71cb,Male,0,No,No,6,Yes,No,DSL,No,No,No,No internet service,No,No,One year,Yes,Electronic check,18.0,120.98,No
C-6246d3ae,Female,0,No,No,42,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.44,2274.8,Yes
C-d0165f92,Female,0,Yes,Yes,49,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,26.88,1323.0,No
C-7250ed43,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.95,1849.26,No
C-263731c0,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,30.27,377.3,No
C-c7fedde3,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,51.34,2486.39,No
C-1c9005fc,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.72,525.07,No
C-63ea7aef,Female,0,No,Yes,50,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.41,3274.19,Yes
C-05e05cae,Female,0,No,Yes,57,Yes,No phone service,DSL,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),20.78,1192.77,No
C-6607de03,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.97,3254.88,No
C-f36d187b,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,37.75,2727.77,No
C-33d970dc,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,48.37,2076.83,No
C-5231bb17,Male,1,No,No,11,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,43.49,460.18,Yes
C-8bd38b95,Female,0,No,No,15,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,42.32,610.37,Yes
C-10bdcbc6,Male,0,No,No,47,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,35.18,1671.93,Yes
C-e44cc604,Male,0,Yes,No,61,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.45,2613.98,No
C-31ff7a7b,Male,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,41.15,0.0,Yes
C-85af3419,Female,0,No,No,15,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),42.61,650.9,No
C-0b34e923,Male,0,Yes,No,67,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),33.14,2230.47,Yes
C-9b42223b,Male,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,52.37,1250.4,Yes
C-c753c2e2,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,39.43,2383.35,No
C-ba9ad09c,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),45.72,2985.35,No
C-15e9af35,Male,0,Yes,No,44,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.8,1684.95,No
C-6d7e0d4d,Male,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Electronic check,50.49,869.78,Yes
C-d5161668,Female,0,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,35.48,2181.57,No
C-70bebb9d,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.25,2077.91,Yes
C-bad83e08,Female,0,No,No,33,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,38.97,1293.84,No
C-7bec777e,Male,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.44,69.35,Yes
C-ee49ecad,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.46,866.36,No
C-06be8ed9,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),44.83,2219.46,No
C-a5a45964,Female,0,No,Yes,63,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,42.68,2733.37,No
